,Event,dist(km),OC,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
M10km,10km,10,1580,0.6526,0.6899,0.725,0.7579,0.7886,0.8171,0.8434,0.8675,0.8894,0.9091,0.9266,0.9419,0.955,0.967,0.979,0.9893,0.9961,0.9996,1,1,1,1,1,0.9999,0.9991,0.9975,0.9952,0.9922,0.9885,0.984,0.9788,0.9729,0.9662,0.9592,0.9521,0.9451,0.938,0.931,0.924,0.9169,0.9099,0.9028,0.8958,0.8888,0.8817,0.8747,0.8676,0.8606,0.8536,0.8465,0.8395,0.8324,0.8254,0.8184,0.8113,0.8043,0.7972,0.7902,0.7832,0.7761,0.7691,0.762,0.755,0.7479,0.7402,0.7319,0.723,0.7134,0.7031,0.6923,0.6808,0.6687,0.6559,0.6425,0.6285,0.6138,0.5985,0.5825,0.566,0.5488,0.5309,0.5124,0.4933,0.4735,0.4531,0.4321,0.4104,0.3881,0.3652,0.3416,0.3174,0.2926,0.2671,0.2409,0.2142,0.1868
M12km,12km,12,1942,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.9989,0.9973,0.995,0.992,0.9882,0.9838,0.9786,0.9727,0.9662,0.9589,0.9513,0.9438,0.9362,0.9287,0.9211,0.9136,0.906,0.8984,0.8909,0.8833,0.8758,0.8682,0.8607,0.8531,0.8456,0.838,0.8305,0.8229,0.8154,0.8078,0.8003,0.7927,0.7852,0.7776,0.77,0.7625,0.7549,0.7474,0.7395,0.731,0.7218,0.7119,0.7013,0.6901,0.6782,0.6656,0.6524,0.6385,0.6239,0.6087,0.5928,0.5762,0.5589,0.541,0.5224,0.5031,0.4832,0.4626,0.4413,0.4194,0.3968,0.3735,0.3495,0.3249,0.2996,0.2736,0.247,0.2197,0.1917
M15km,15km,15,2455,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9994,0.998,0.996,0.9932,0.9898,0.9856,0.9807,0.975,0.9687,0.9616,0.954,0.9464,0.9387,0.9311,0.9235,0.9158,0.9082,0.9005,0.8929,0.8852,0.8776,0.87,0.8623,0.8547,0.847,0.8394,0.8317,0.8241,0.8165,0.8088,0.8012,0.7935,0.7859,0.7782,0.7706,0.763,0.7553,0.7477,0.7399,0.7315,0.7224,0.7127,0.7022,0.6911,0.6793,0.6668,0.6537,0.6398,0.6253,0.6101,0.5942,0.5776,0.5603,0.5424,0.5238,0.5045,0.4845,0.4638,0.4425,0.4204,0.3977,0.3743,0.3502,0.3255,0.3,0.2739,0.2471,0.2196,0.1914
M10Mile,10Mile,16.09344,2640,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9995,0.9982,0.9963,0.9936,0.9902,0.9861,0.9813,0.9758,0.9695,0.9625,0.9549,0.9472,0.9396,0.9319,0.9242,0.9166,0.9089,0.9012,0.8935,0.8859,0.8782,0.8705,0.8629,0.8552,0.8475,0.8399,0.8322,0.8245,0.8168,0.8092,0.8015,0.7938,0.7862,0.7785,0.7708,0.7631,0.7555,0.7478,0.7401,0.7317,0.7227,0.713,0.7026,0.6915,0.6797,0.6673,0.6542,0.6403,0.6258,0.6106,0.5947,0.5782,0.5609,0.543,0.5244,0.505,0.485,0.4644,0.443,0.4209,0.3982,0.3748,0.3506,0.3258,0.3004,0.2742,0.2473,0.2198,0.1916
M20km,20km,20,3315,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.9988,0.9972,0.9948,0.9916,0.9878,0.9832,0.9779,0.9719,0.9651,0.9577,0.9499,0.9422,0.9344,0.9266,0.9189,0.9111,0.9034,0.8956,0.8878,0.8801,0.8723,0.8646,0.8568,0.849,0.8413,0.8335,0.8258,0.818,0.8103,0.8025,0.7947,0.787,0.7792,0.7715,0.7637,0.7559,0.7482,0.7404,0.7322,0.7234,0.7138,0.7035,0.6926,0.6809,0.6686,0.6555,0.6418,0.6273,0.6122,0.5963,0.5798,0.5625,0.5446,0.5259,0.5066,0.4866,0.4658,0.4444,0.4223,0.3994,0.3759,0.3517,0.3267,0.3011,0.2748,0.2478,0.2201,0.1917
MHalf.Mar,Half.Mar,21.0975,3503,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.9989,0.9973,0.995,0.992,0.9882,0.9837,0.9784,0.9725,0.9658,0.9584,0.9506,0.9428,0.935,0.9273,0.9195,0.9117,0.9039,0.8961,0.8884,0.8806,0.8728,0.865,0.8572,0.8495,0.8417,0.8339,0.8261,0.8183,0.8106,0.8028,0.795,0.7872,0.7794,0.7717,0.7639,0.7561,0.7483,0.7405,0.7324,0.7236,0.714,0.7038,0.6929,0.6813,0.6689,0.6559,0.6422,0.6277,0.6126,0.5968,0.5802,0.563,0.5451,0.5265,0.5071,0.4871,0.4664,0.4449,0.4228,0.4,0.3764,0.3522,0.3273,0.3017,0.2753,0.2483,0.2206,0.1921
M25km,25km,25,4205,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.9989,0.9973,0.995,0.992,0.9882,0.9837,0.9784,0.9725,0.9658,0.9584,0.9506,0.9428,0.935,0.9273,0.9195,0.9117,0.9039,0.8961,0.8884,0.8806,0.8728,0.865,0.8572,0.8495,0.8417,0.8339,0.8261,0.8183,0.8106,0.8028,0.795,0.7872,0.7794,0.7717,0.7639,0.7561,0.7483,0.7405,0.7324,0.7236,0.714,0.7038,0.6929,0.6813,0.6689,0.6559,0.6422,0.6277,0.6126,0.5968,0.5802,0.563,0.5451,0.5265,0.5071,0.4871,0.4664,0.4449,0.4228,0.4,0.3764,0.3522,0.3273,0.3017,0.2753,0.2483,0.2206,0.1921
M30km,30km,30,5110,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.9989,0.9973,0.995,0.992,0.9882,0.9837,0.9784,0.9725,0.9658,0.9584,0.9506,0.9428,0.935,0.9273,0.9195,0.9117,0.9039,0.8961,0.8884,0.8806,0.8728,0.865,0.8572,0.8495,0.8417,0.8339,0.8261,0.8183,0.8106,0.8028,0.795,0.7872,0.7794,0.7717,0.7639,0.7561,0.7483,0.7405,0.7324,0.7236,0.714,0.7038,0.6929,0.6813,0.6689,0.6559,0.6422,0.6277,0.6126,0.5968,0.5802,0.563,0.5451,0.5265,0.5071,0.4871,0.4664,0.4449,0.4228,0.4,0.3764,0.3522,0.3273,0.3017,0.2753,0.2483,0.2206,0.1921
MMarathon,Marathon,42.195,7377,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.9989,0.9973,0.995,0.992,0.9882,0.9837,0.9784,0.9725,0.9658,0.9584,0.9506,0.9428,0.935,0.9273,0.9195,0.9117,0.9039,0.8961,0.8884,0.8806,0.8728,0.865,0.8572,0.8495,0.8417,0.8339,0.8261,0.8183,0.8106,0.8028,0.795,0.7872,0.7794,0.7717,0.7639,0.7561,0.7483,0.7405,0.7324,0.7236,0.714,0.7038,0.6929,0.6813,0.6689,0.6559,0.6422,0.6277,0.6126,0.5968,0.5802,0.563,0.5451,0.5265,0.5071,0.4871,0.4664,0.4449,0.4228,0.4,0.3764,0.3522,0.3273,0.3017,0.2753,0.2483,0.2206,0.1921
M50km,50km,50,8970,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.9989,0.9973,0.995,0.992,0.9882,0.9837,0.9784,0.9725,0.9658,0.9584,0.9506,0.9428,0.935,0.9273,0.9195,0.9117,0.9039,0.8961,0.8884,0.8806,0.8728,0.865,0.8572,0.8495,0.8417,0.8339,0.8261,0.8183,0.8106,0.8028,0.795,0.7872,0.7794,0.7717,0.7639,0.7561,0.7483,0.7405,0.7324,0.7236,0.714,0.7038,0.6929,0.6813,0.6689,0.6559,0.6422,0.6277,0.6126,0.5968,0.5802,0.563,0.5451,0.5265,0.5071,0.4871,0.4664,0.4449,0.4228,0.4,0.3764,0.3522,0.3273,0.3017,0.2753,0.2483,0.2206,0.1921
M50Mile,50Mile,80.46736,16080,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.9989,0.9973,0.995,0.992,0.9882,0.9837,0.9784,0.9725,0.9658,0.9584,0.9506,0.9428,0.935,0.9273,0.9195,0.9117,0.9039,0.8961,0.8884,0.8806,0.8728,0.865,0.8572,0.8495,0.8417,0.8339,0.8261,0.8183,0.8106,0.8028,0.795,0.7872,0.7794,0.7717,0.7639,0.7561,0.7483,0.7405,0.7324,0.7236,0.714,0.7038,0.6929,0.6813,0.6689,0.6559,0.6422,0.6277,0.6126,0.5968,0.5802,0.563,0.5451,0.5265,0.5071,0.4871,0.4664,0.4449,0.4228,0.4,0.3764,0.3522,0.3273,0.3017,0.2753,0.2483,0.2206,0.1921
M100km,100km,100,21360,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.9989,0.9973,0.995,0.992,0.9882,0.9837,0.9784,0.9725,0.9658,0.9584,0.9506,0.9428,0.935,0.9273,0.9195,0.9117,0.9039,0.8961,0.8884,0.8806,0.8728,0.865,0.8572,0.8495,0.8417,0.8339,0.8261,0.8183,0.8106,0.8028,0.795,0.7872,0.7794,0.7717,0.7639,0.7561,0.7483,0.7405,0.7324,0.7236,0.714,0.7038,0.6929,0.6813,0.6689,0.6559,0.6422,0.6277,0.6126,0.5968,0.5802,0.563,0.5451,0.5265,0.5071,0.4871,0.4664,0.4449,0.4228,0.4,0.3764,0.3522,0.3273,0.3017,0.2753,0.2483,0.2206,0.1921
M150km,150km,150,36300,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.9989,0.9973,0.995,0.992,0.9882,0.9837,0.9784,0.9725,0.9658,0.9584,0.9506,0.9428,0.935,0.9273,0.9195,0.9117,0.9039,0.8961,0.8884,0.8806,0.8728,0.865,0.8572,0.8495,0.8417,0.8339,0.8261,0.8183,0.8106,0.8028,0.795,0.7872,0.7794,0.7717,0.7639,0.7561,0.7483,0.7405,0.7324,0.7236,0.714,0.7038,0.6929,0.6813,0.6689,0.6559,0.6422,0.6277,0.6126,0.5968,0.5802,0.563,0.5451,0.5265,0.5071,0.4871,0.4664,0.4449,0.4228,0.4,0.3764,0.3522,0.3273,0.3017,0.2753,0.2483,0.2206,0.1921
M100Mile,100Mile,160.9344,39850,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.9989,0.9973,0.995,0.992,0.9882,0.9837,0.9784,0.9725,0.9658,0.9584,0.9506,0.9428,0.935,0.9273,0.9195,0.9117,0.9039,0.8961,0.8884,0.8806,0.8728,0.865,0.8572,0.8495,0.8417,0.8339,0.8261,0.8183,0.8106,0.8028,0.795,0.7872,0.7794,0.7717,0.7639,0.7561,0.7483,0.7405,0.7324,0.7236,0.714,0.7038,0.6929,0.6813,0.6689,0.6559,0.6422,0.6277,0.6126,0.5968,0.5802,0.563,0.5451,0.5265,0.5071,0.4871,0.4664,0.4449,0.4228,0.4,0.3764,0.3522,0.3273,0.3017,0.2753,0.2483,0.2206,0.1921
M200km,200km,200,52800,0.6056,0.6596,0.7096,0.7556,0.7976,0.8356,0.8696,0.8996,0.9256,0.9476,0.9656,0.9796,0.9916,0.9993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.9989,0.9973,0.995,0.992,0.9882,0.9837,0.9784,0.9725,0.9658,0.9584,0.9506,0.9428,0.935,0.9273,0.9195,0.9117,0.9039,0.8961,0.8884,0.8806,0.8728,0.865,0.8572,0.8495,0.8417,0.8339,0.8261,0.8183,0.8106,0.8028,0.795,0.7872,0.7794,0.7717,0.7639,0.7561,0.7483,0.7405,0.7324,0.7236,0.714,0.7038,0.6929,0.6813,0.6689,0.6559,0.6422,0.6277,0.6126,0.5968,0.5802,0.563,0.5451,0.5265,0.5071,0.4871,0.4664,0.4449,0.4228,0.4,0.3764,0.3522,0.3273,0.3017,0.2753,0.2483,0.2206,0.1921
